"timestamp","batch_id","day","channel","lead_id","business_name","template_id","send_status","delivery_status","open_status","reply_status","positive_reply","unsubscribe","complaint","bounce_type","suppressed","send_window_start","send_window_end","timezone","gate_lock","dispatch_lock","auto_send_enabled","followup_24h_at","followup_72h_at","followup_7d_at","notes"
"2026-03-04T10:10:00-08:00","BATCH-K-WAVE6","1","email","sprint-20260303-051","Santa Fe Water Heater Rescue Now","next-queued-email-assets-2026-03-03-batch93.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:10:00-08:00","2026-03-07T10:10:00-08:00","2026-03-11T10:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch93.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:15:00-08:00","BATCH-K-WAVE6","1","email","sprint-20260303-052","Amarillo Main Line Clog Response","next-queued-email-assets-2026-03-03-batch93.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:15:00-08:00","2026-03-07T10:15:00-08:00","2026-03-11T10:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch93.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:20:00-08:00","BATCH-K-WAVE6","1","email","sprint-20260303-053","Lubbock Emergency Electrical Panel Repair","next-queued-email-assets-2026-03-03-batch93.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:20:00-08:00","2026-03-07T10:20:00-08:00","2026-03-11T10:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch93.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:25:00-08:00","BATCH-K-WAVE6","1","email","sprint-20260303-054","Sioux Falls Furnace No-Heat Rescue","next-queued-email-assets-2026-03-03-batch93.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:25:00-08:00","2026-03-07T10:25:00-08:00","2026-03-11T10:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch93.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:30:00-08:00","BATCH-K-WAVE6","1","email","sprint-20260303-055","Fargo Basement Flood Pump-Out Pros","next-queued-email-assets-2026-03-03-batch93.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:30:00-08:00","2026-03-07T10:30:00-08:00","2026-03-11T10:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch93.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:35:00-08:00","BATCH-K-WAVE6","1","email","sprint-20260303-056","Rapid City Roof Leak Emergency Tarp","next-queued-email-assets-2026-03-03-batch93.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:35:00-08:00","2026-03-07T10:35:00-08:00","2026-03-11T10:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch93.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:40:00-08:00","BATCH-K-WAVE6","1","email","nosite-001","Perez Landscaping","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:40:00-08:00","2026-03-07T10:40:00-08:00","2026-03-11T10:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:45:00-08:00","BATCH-K-WAVE6","1","email","nosite-002","Ligaya Landscaping","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:45:00-08:00","2026-03-07T10:45:00-08:00","2026-03-11T10:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:50:00-08:00","BATCH-K-WAVE6","1","email","nosite-003","Greenscapes Landscaping","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:50:00-08:00","2026-03-07T10:50:00-08:00","2026-03-11T10:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T10:55:00-08:00","BATCH-K-WAVE6","1","email","nosite-004","Northwest Landscape and Patio Bellevue","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T10:55:00-08:00","2026-03-07T10:55:00-08:00","2026-03-11T10:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:00:00-08:00","BATCH-K-WAVE6","1","email","nosite-005","Envision Landscaping","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:00:00-08:00","2026-03-07T11:00:00-08:00","2026-03-11T11:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:05:00-08:00","BATCH-K-WAVE6","1","email","nosite-006","Home-Crafters-Handyman","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:05:00-08:00","2026-03-07T11:05:00-08:00","2026-03-11T11:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:10:00-08:00","BATCH-K-WAVE6","1","email","nosite-007","Half-Price Handyman","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:10:00-08:00","2026-03-07T11:10:00-08:00","2026-03-11T11:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:15:00-08:00","BATCH-K-WAVE6","1","email","nosite-008","R & S Cleaning Services","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:15:00-08:00","2026-03-07T11:15:00-08:00","2026-03-11T11:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:20:00-08:00","BATCH-K-WAVE6","1","email","nosite-009","At Your Service Contract Cleaning","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:20:00-08:00","2026-03-07T11:20:00-08:00","2026-03-11T11:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:25:00-08:00","BATCH-K-WAVE6","1","email","nosite-010","Aaliyah Cleaning Services","next-queued-email-assets-2026-03-03-batch94.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:25:00-08:00","2026-03-07T11:25:00-08:00","2026-03-11T11:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch94.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:30:00-08:00","BATCH-K-WAVE6","1","email","nosite-011","OU Construction","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:30:00-08:00","2026-03-07T11:30:00-08:00","2026-03-11T11:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:35:00-08:00","BATCH-K-WAVE6","1","email","nosite-012","Mattco Handyman Services","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:35:00-08:00","2026-03-07T11:35:00-08:00","2026-03-11T11:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:40:00-08:00","BATCH-K-WAVE6","1","email","nosite-013","MBA General Contracting","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:40:00-08:00","2026-03-07T11:40:00-08:00","2026-03-11T11:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:45:00-08:00","BATCH-K-WAVE6","1","email","nosite-014","First Quality Builds","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:45:00-08:00","2026-03-07T11:45:00-08:00","2026-03-11T11:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:50:00-08:00","BATCH-K-WAVE6","1","email","nosite-015","VAV Construction Services","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:50:00-08:00","2026-03-07T11:50:00-08:00","2026-03-11T11:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T11:55:00-08:00","BATCH-K-WAVE6","1","email","nosite-016","TT & T General Contractor","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T11:55:00-08:00","2026-03-07T11:55:00-08:00","2026-03-11T11:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:00:00-08:00","BATCH-K-WAVE6","1","email","nosite-017","Bennett Homes","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:00:00-08:00","2026-03-07T12:00:00-08:00","2026-03-11T12:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:05:00-08:00","BATCH-K-WAVE6","1","email","nosite-018","Victor Landscaping Service","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:05:00-08:00","2026-03-07T12:05:00-08:00","2026-03-11T12:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:10:00-08:00","BATCH-K-WAVE6","1","email","nosite-019","LP Landscaping","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:10:00-08:00","2026-03-07T12:10:00-08:00","2026-03-11T12:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:15:00-08:00","BATCH-K-WAVE6","1","email","nosite-020","Gogreen Lawn Care","next-queued-email-assets-2026-03-03-batch95.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:15:00-08:00","2026-03-07T12:15:00-08:00","2026-03-11T12:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch95.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:20:00-08:00","BATCH-K-WAVE6","1","email","nosite-021","Premier Landcare","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:20:00-08:00","2026-03-07T12:20:00-08:00","2026-03-11T12:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:25:00-08:00","BATCH-K-WAVE6","1","email","nosite-022","Greenleaf Landscaping","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:25:00-08:00","2026-03-07T12:25:00-08:00","2026-03-11T12:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:30:00-08:00","BATCH-K-WAVE6","1","email","nosite-023","Handy-Den","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:30:00-08:00","2026-03-07T12:30:00-08:00","2026-03-11T12:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:35:00-08:00","BATCH-K-WAVE6","1","email","nosite-024","HK Handyman Services","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:35:00-08:00","2026-03-07T12:35:00-08:00","2026-03-11T12:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:40:00-08:00","BATCH-K-WAVE6","1","email","nosite-025","Rich's Handyman Services","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:40:00-08:00","2026-03-07T12:40:00-08:00","2026-03-11T12:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:45:00-08:00","BATCH-K-WAVE6","1","email","nosite-026","2dogs Handyman Services","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:45:00-08:00","2026-03-07T12:45:00-08:00","2026-03-11T12:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:50:00-08:00","BATCH-K-WAVE6","1","email","nosite-027","KC Landscaping","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:50:00-08:00","2026-03-07T12:50:00-08:00","2026-03-11T12:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T12:55:00-08:00","BATCH-K-WAVE6","1","email","nosite-028","Alvarez Landscaping","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T12:55:00-08:00","2026-03-07T12:55:00-08:00","2026-03-11T12:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:00:00-08:00","BATCH-K-WAVE6","1","email","nosite-029","ABC Nursery and Landscaping","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:00:00-08:00","2026-03-07T13:00:00-08:00","2026-03-11T13:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:05:00-08:00","BATCH-K-WAVE6","1","email","nosite-030","AAA Contractors","next-queued-email-assets-2026-03-03-batch96.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:05:00-08:00","2026-03-07T13:05:00-08:00","2026-03-11T13:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch96.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:10:00-08:00","BATCH-K-WAVE6","1","email","nosite-031","A Better Handyman & Contractor Service","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:10:00-08:00","2026-03-07T13:10:00-08:00","2026-03-11T13:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:15:00-08:00","BATCH-K-WAVE6","1","email","nosite-032","Maxclean","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:15:00-08:00","2026-03-07T13:15:00-08:00","2026-03-11T13:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:20:00-08:00","BATCH-K-WAVE6","1","email","nosite-033","A A Landscaping","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:20:00-08:00","2026-03-07T13:20:00-08:00","2026-03-11T13:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:25:00-08:00","BATCH-K-WAVE6","1","email","nosite-034","C & N Professional Landscaping","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:25:00-08:00","2026-03-07T13:25:00-08:00","2026-03-11T13:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:30:00-08:00","BATCH-K-WAVE6","1","email","nosite-035","Fern Landscape Service","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:30:00-08:00","2026-03-07T13:30:00-08:00","2026-03-11T13:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:35:00-08:00","BATCH-K-WAVE6","1","email","nosite-036","Jeremy Bartlett","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:35:00-08:00","2026-03-07T13:35:00-08:00","2026-03-11T13:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:40:00-08:00","BATCH-K-WAVE6","1","email","nosite-037","Regal Roofing & Contracting","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:40:00-08:00","2026-03-07T13:40:00-08:00","2026-03-11T13:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:45:00-08:00","BATCH-K-WAVE6","1","email","nosite-038","West Seattle Lawn & Tree Care","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:45:00-08:00","2026-03-07T13:45:00-08:00","2026-03-11T13:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:50:00-08:00","BATCH-K-WAVE6","1","email","nosite-039","Hop Landscaping Services","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:50:00-08:00","2026-03-07T13:50:00-08:00","2026-03-11T13:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T13:55:00-08:00","BATCH-K-WAVE6","1","email","nosite-040","Cleaning Seattle","next-queued-email-assets-2026-03-03-batch97.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T13:55:00-08:00","2026-03-07T13:55:00-08:00","2026-03-11T13:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch97.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:00:00-08:00","BATCH-K-WAVE6","1","email","nosite-041","Cleaning Consultant Services","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:00:00-08:00","2026-03-07T14:00:00-08:00","2026-03-11T14:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:05:00-08:00","BATCH-K-WAVE6","1","email","nosite-042","Seattle Laundry Care","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:05:00-08:00","2026-03-07T14:05:00-08:00","2026-03-11T14:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:10:00-08:00","BATCH-K-WAVE6","1","email","nosite-043","Upscale Detail Cleaning","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:10:00-08:00","2026-03-07T14:10:00-08:00","2026-03-11T14:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:15:00-08:00","BATCH-K-WAVE6","1","email","nosite-044","Ballard Handyman","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:15:00-08:00","2026-03-07T14:15:00-08:00","2026-03-11T14:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:20:00-08:00","BATCH-K-WAVE6","1","email","nosite-045","Handy Alan","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:20:00-08:00","2026-03-07T14:20:00-08:00","2026-03-11T14:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:25:00-08:00","BATCH-K-WAVE6","1","email","nosite-046","Sound Handyman & Construction Services","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:25:00-08:00","2026-03-07T14:25:00-08:00","2026-03-11T14:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:30:00-08:00","BATCH-K-WAVE6","1","email","nosite-047","Seattle Remodeling & Handyman Pro's","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:30:00-08:00","2026-03-07T14:30:00-08:00","2026-03-11T14:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:35:00-08:00","BATCH-K-WAVE6","1","email","nosite-048","Handyman Can","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:35:00-08:00","2026-03-07T14:35:00-08:00","2026-03-11T14:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:40:00-08:00","BATCH-K-WAVE6","1","email","nosite-049","Valle Landscaping","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:40:00-08:00","2026-03-07T14:40:00-08:00","2026-03-11T14:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:45:00-08:00","BATCH-K-WAVE6","1","email","nosite-050","Valley Landscaping","next-queued-email-assets-2026-03-03-batch98.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:45:00-08:00","2026-03-07T14:45:00-08:00","2026-03-11T14:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch98.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:50:00-08:00","BATCH-K-WAVE6","1","email","nosite-051","Garcia's Landscaping Services","next-queued-email-assets-2026-03-03-batch99.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:50:00-08:00","2026-03-07T14:50:00-08:00","2026-03-11T14:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch99.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T14:55:00-08:00","BATCH-K-WAVE6","1","email","nosite-052","CC Landscaping","next-queued-email-assets-2026-03-03-batch99.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T14:55:00-08:00","2026-03-07T14:55:00-08:00","2026-03-11T14:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch99.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-04T15:00:00-08:00","BATCH-K-WAVE6","1","email","nosite-053","RB Landscaping Service","next-queued-email-assets-2026-03-03-batch99.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-05T15:00:00-08:00","2026-03-07T15:00:00-08:00","2026-03-11T15:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch99.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
